Date,Day,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,death,hospitalized,totalTestResults,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,Province_State,state
2020-03-15,11,0.8776062471906492,2.743642738657456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014976215822366025,0.0,3.621248985848105,0.0,0.0,0.12280496974340141,0.12280496974340141,California,CA
2020-03-16,12,1.0034064600985237,23.90503569566065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01797145898683923,0.0,24.90844215575917,0.0,21.161392957003194,0.12580021290787463,21.28719316991107,California,CA
2020-03-17,13,1.446702448440558,23.90503569566065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03294767480920526,0.0,25.351738144101212,0.0,0.0,0.4432959883420344,0.4432959883420344,California,CA
2020-03-18,14,1.8300935734931283,23.90503569566065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03893816113815167,0.0,25.73512926915378,0.0,0.0,0.3833911250525702,0.3833911250525702,California,CA
2020-03-19,15,2.7676046839732416,26.319201686226055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053914376960517686,0.0,29.086806370199294,0.0,2.4141659905654036,0.9375111104801133,3.3516771010455164,California,CA
2020-03-20,16,3.1839434838350176,31.22241474646869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599048632894641,0.0,34.40635823030371,0.0,4.903213060242637,0.4163387998617755,5.319551860104412,California,CA
2020-03-21,17,3.830916007361229,33.693490357159085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07188583594735692,0.0,37.52440636452032,0.0,2.471075610690394,0.6469725235262123,3.1180481342166066,California,CA
2020-03-22,18,4.600693500630843,33.858228731205116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08087156544077653,0.0,38.458922231835956,0.0,0.1647383740460263,0.7697774932696136,0.9345158673156401,California,CA
2020-03-23,19,5.190756404032064,37.64122084793477,36.24244229012578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08087156544077653,0.0,42.83197725196683,0.0,3.782992116729658,0.5900629034012215,4.373055020130879,California,CA
2020-03-24,20,6.296001131722677,40.292011048493556,36.24244229012578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1198097265789282,0.0,46.58801218021623,0.0,2.6507902005587867,1.1052447276906128,3.756034928249399,California,CA
2020-03-25,21,7.0537976523343975,47.687266421577895,145.56881779339778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15874788771707987,0.0,54.741064073912305,0.0,7.395255373084343,0.757796520611721,8.153051893696064,California,CA
2020-03-26,22,9.003700952406456,52.05732619854431,171.92695764076197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19469080569075833,0.0,61.061027150950764,0.0,4.370059776966406,1.9499033000720565,6.319963077038463,California,CA
2020-03-27,23,11.618548234991563,52.05732619854431,171.92695764076197,2.234451400697011,0.0,0.599048632894641,0.0,0.0,0.0,0.0,0.23362896682891002,0.0,63.675874433535874,0.0,0.0,2.6148472825851083,2.6148472825851083,California,CA
2020-03-28,24,13.906914012649091,61.54925178675989,192.89365979207443,3.097081432065294,0.0,1.2280496974340143,0.0,0.0,0.0,0.0,0.3025195596117937,0.0,75.45616579940898,0.0,9.491925588215587,2.288365777657529,11.780291365873117,California,CA
2020-03-29,25,17.096847982813056,61.54925178675989,192.89365979207443,3.097081432065294,0.0,1.2280496974340143,0.0,0.0,0.0,0.0,0.36841490923020426,0.0,78.64609976957296,0.0,0.0,3.1899339701639633,3.1899339701639633,California,CA
2020-03-30,26,19.31033268135875,61.54925178675989,192.89365979207443,4.28918821152563,0.0,1.7881601691905034,0.0,0.0,0.0,0.0,0.3983673408749363,0.0,80.85958446811865,0.0,0.0,2.2134846985456984,2.2134846985456984,California,CA
2020-03-31,27,22.41040935658852,65.21243417691062,171.92695764076197,4.843308196953173,0.0,1.9678747590588959,0.0,0.0,0.0,0.0,0.4582722041644004,0.0,87.62284353349914,0.0,3.6631823901507294,3.1000766752297677,6.763259065380498,California,CA
2020-04-01,28,24.426208006278987,65.21243417691062,171.92695764076197,5.556176070097796,0.0,2.318318209302261,0.0,0.0,0.0,0.0,0.5121865811249181,0.0,89.63864218318962,0.0,0.0,2.015798649690467,2.015798649690467,California,CA
2020-04-02,29,27.52927992467323,71.31374450294254,178.21696828615572,5.7568573621175005,0.0,2.4441184222101353,0.0,0.0,0.0,0.0,0.6080343623880606,0.0,98.84302442761577,0.0,6.101310326031919,3.1030719183942406,9.20438224442616,California,CA
2020-04-03,30,32.05209710302777,73.67998660287638,178.21696828615572,6.553592043867373,0.0,2.6987140911903578,0.0,0.0,0.0,0.0,0.7098726299801497,0.0,105.73208370590415,0.0,2.366242099933832,4.52281717835454,6.8890592782883715,California,CA
2020-04-04,31,36.020794295954765,304.5383535046487,38.93816113815166,6.8890592782883715,0.0,3.0192051097889907,0.0,0.0,0.0,0.0,0.8266871133946045,0.0,340.55914780060345,0.0,230.8583669017723,3.9686971929269967,234.8270640946993,California,CA
2020-04-05,32,40.25007764419093,308.7945940413651,44.928647467098074,7.182593108406746,0.0,3.1150528910521333,0.0,0.0,0.0,0.0,0.9554825694669525,0.0,349.044671685556,0.0,4.256240536716424,4.229283348236166,8.48552388495259,California,CA
2020-04-06,33,42.939806005887874,308.7945940413651,44.928647467098074,7.515065099663272,0.0,3.2498388334534276,0.0,0.0,0.0,0.0,1.0273684054143093,0.0,351.73440004725296,0.0,0.0,2.689728361696938,2.689728361696938,California,CA
2020-04-07,34,47.5195328043674,345.5432324262868,42.23292861907219,7.820579902439539,0.0,3.3187294262363114,0.0,0.0,0.0,0.0,1.1202209435129786,0.0,393.0627652306542,0.0,36.748638384921755,4.5797267984795305,41.32836518340128,California,CA
2020-04-08,35,50.790338339972145,381.3154215395903,43.730550201308795,8.12908994838028,0.0,3.456510611802079,0.0,0.0,0.0,0.0,1.3238974786971567,0.0,432.10575987956247,0.0,35.77218911330349,3.2708055356047403,39.04299464890823,California,CA
2020-04-09,36,54.839907098339914,434.8823502930291,42.23292861907219,8.461561939636805,0.0,3.390615262183668,0.0,0.0,0.0,0.0,1.473659636920817,0.0,489.72225739136906,0.0,53.5669287534388,4.049568758367774,57.61649751180657,California,CA
2020-04-10,37,58.32337489862225,435.48139892592377,41.633879986177554,8.677219447478876,0.0,3.42955342332182,0.0,0.0,0.0,0.0,1.620426551980004,0.0,493.80477382454603,0.0,0.599048632894641,3.483467800282338,4.082516433176979,California,CA
2020-04-11,38,61.74693783561513,457.086087871269,39.53720977104631,15.683093209181703,0.0,4.765431874676869,0.0,0.0,0.0,0.0,1.824103087164182,0.0,518.8330257068842,0.0,21.604688945345227,3.423562936992874,25.0282518823381,California,CA
2020-04-12,39,65.27832952652903,504.8003114813271,39.53720977104631,15.677102722852755,0.0,4.609679230124263,0.0,0.0,0.0,0.0,1.9499033000720565,0.0,570.0786410078562,0.0,47.714223610058156,3.531391690913909,51.24561530097207,California,CA
2020-04-13,40,66.93769423964719,504.8003114813271,39.53720977104631,9.030658140886713,0.0,3.5283964477494356,0.0,0.0,0.0,0.0,2.057732053993092,0.0,571.7380057209743,0.0,0.0,1.6593647131181557,1.6593647131181557,California,CA
2020-04-14,41,69.90298497247566,535.7591448293222,39.53720977104631,15.464440458175156,0.0,4.648617391262414,0.0,0.0,0.0,0.0,2.2703943186706894,0.0,605.662129801798,0.0,30.95883334799505,2.965290732828473,33.924124080823525,California,CA
2020-04-15,42,73.15581904909357,575.2723926550527,39.53720977104631,15.464440458175156,0.0,3.5194107182560157,0.0,0.0,0.0,0.0,2.4590946380325014,0.0,648.4282117041463,0.0,39.513247825730524,3.2528340766179005,42.766081902348425,California,CA
2020-04-16,43,78.42145653223746,659.6064591939603,39.53720977104631,15.069068360464696,0.0,4.696541281893985,0.0,0.0,0.0,0.0,2.6657664163811527,0.0,738.0279157261978,0.0,84.33406653890756,5.265637483143895,89.59970402205145,California,CA
2020-04-17,44,82.45305383161839,671.1920597541426,21.565750784207076,14.652729560602918,0.0,4.444940856078237,0.0,0.0,0.0,0.0,2.950314517006107,0.0,753.645113585761,0.0,11.585600560182359,4.031597299380934,15.617197859563293,California,CA
2020-04-18,45,86.75122777263744,691.0115837734618,21.565750784207076,14.784520259839741,0.0,4.462912315065076,0.0,0.0,0.0,0.0,3.2109006723152764,0.0,777.7628115460993,0.0,19.8195240193192,4.29817394101905,24.117697960338248,California,CA
2020-04-19,46,90.85471090796572,750.5090939925576,21.565750784207076,14.170495411122735,0.0,4.36406929063746,0.0,0.0,0.0,0.0,3.492453529775757,0.0,841.3638049005233,0.0,59.49751021909575,4.103483135328291,63.60099335442404,California,CA
2020-04-20,47,92.78664274905096,777.3314965304152,0.0,13.99976655074776,0.0,4.432959883420343,0.0,0.0,0.0,0.0,3.6182537426836316,0.0,870.118139279466,0.0,26.82240253785755,1.9319318410852175,28.754334378942772,California,CA
2020-04-21,48,99.62478289354327,799.2476907648656,0.0,14.634758101616082,0.0,4.498855233038754,0.0,0.0,0.0,0.0,3.797968332552024,0.0,898.8724736584089,0.0,21.916194234450444,6.8381401444923275,28.754334378942772,California,CA
2020-04-22,49,106.01962704969357,1287.7478889451295,0.0,14.928291931734455,0.0,4.645622148097941,0.0,0.0,0.0,0.0,4.0555592446967195,0.0,1393.7675159948233,0.0,488.500198180264,6.394844156150293,494.8950423364143,California,CA
2020-04-23,50,111.9292418131992,1332.0685020498395,0.0,14.763553557688429,0.0,4.585717284808477,0.0,0.0,0.0,0.0,4.400012208611138,0.0,1443.9977438630387,0.0,44.32061310471002,5.909614763505634,50.23022786821565,California,CA
2020-04-24,51,117.5752751782312,1362.593025138986,0.0,14.616786642629242,0.0,4.555764853163745,0.0,0.0,0.0,0.0,4.678569822907146,0.0,1480.1683003172172,0.0,30.524523089146438,5.646033365031991,36.170556454178424,California,CA
2020-04-25,52,123.21531805693424,1392.482556677264,0.0,14.517943618201626,0.0,4.367064533801933,0.0,0.0,0.0,0.0,4.945146464545262,0.0,1515.6978747341984,0.0,29.889531538278113,5.640042878703046,35.52957441698116,California,CA
2020-04-26,53,126.29143278684823,1449.4580721518735,0.0,14.760558314523955,0.0,4.411993181269031,0.0,0.0,0.0,0.0,5.12186581124918,0.0,1575.7495049387217,0.0,56.97551547460931,3.0761147299139817,60.05163020452329,California,CA
2020-04-27,54,130.1852489006634,1527.4092755072886,0.0,14.610796156300294,0.0,4.489869503545335,0.0,0.0,0.0,0.0,5.256651753650475,0.0,1657.594524407952,0.0,77.95120335541516,3.893816113815167,81.84501946923032,California,CA
2020-04-28,55,134.87879493939292,1595.1976188056462,0.0,14.925296688569981,0.0,4.4479360992427095,0.0,0.0,0.0,0.0,5.418394884532028,0.0,1730.0764137450392,0.0,67.78834329835757,4.6935460387295125,72.48188933708708,California,CA
2020-04-29,56,139.27880714800403,1667.2691598292006,0.0,15.00916349717523,0.0,4.528807664683486,0.0,0.0,0.0,0.0,5.652023851360938,0.0,1806.5479669772046,0.0,72.07154102355426,4.400012208611138,76.4715532321654,California,CA
2020-04-30,57,146.51830987653577,1726.5180648656449,0.0,14.919306202241033,0.0,4.411993181269031,0.0,0.0,0.0,0.0,5.936571951985893,0.0,1873.036374742181,0.0,59.24890503644447,7.239502728531737,66.4884077649762,California,CA
2020-05-01,58,151.0860557023574,1810.753288380125,0.0,14.095614332010904,0.0,4.295178697854576,0.0,0.0,0.0,0.0,6.209139079952955,0.0,1961.8393440824823,0.0,84.23522351447994,4.567745825821638,88.80296934030159,California,CA
2020-05-02,59,156.34270745600787,1900.7992836336828,0.0,14.143538222642475,0.0,4.292183454690103,0.0,0.0,0.0,0.0,6.502672910071329,0.0,2057.1419910896907,0.0,90.04599525355796,5.256651753650475,95.30264700720844,California,CA
2020-05-03,60,160.59295750639538,1983.2553327084656,0.0,14.179481140616154,0.0,4.397016965446665,0.0,0.0,0.0,0.0,6.63446360930815,0.0,2143.848290214861,0.0,82.45604907478287,4.2502500503874785,86.70629912517035,California,CA
2020-05-04,61,164.54967372666445,2075.514812660569,0.0,13.826042447208316,0.0,4.385035992788772,0.0,0.0,0.0,0.0,6.751278092722604,0.0,2240.064486387234,0.0,92.25947995210366,3.956716220269104,96.21619617237276,California,CA
2020-05-05,62,168.3686087613678,2167.627525697614,0.0,13.844013906195155,0.0,4.157397512288808,0.0,0.0,0.0,0.0,6.939978412084416,0.0,2335.9961344589815,0.0,92.11271303704449,3.8189350347033364,95.93164807174782,California,CA
2020-05-06,63,176.16522671849154,2247.0943220942527,0.0,14.020733252899074,0.0,4.238269077729585,0.0,0.0,0.0,0.0,7.224526512709371,0.0,2423.259548812744,0.0,79.46679639663861,7.796617957123754,87.26341435376236,California,CA
2020-05-07,64,181.55366917137886,2343.0589178408095,0.0,13.658308829997816,0.0,4.115464107986184,0.0,0.0,0.0,0.0,7.500088883840906,0.0,2524.612587012188,0.0,95.96459574655702,5.388442452887296,101.35303819944431,California,CA
2020-05-08,65,187.238640697549,2434.413834357242,0.0,13.520527644432049,0.0,4.019616326723042,0.0,0.0,0.0,0.0,7.742703580163236,0.0,2621.6524750547915,0.0,91.35491651643275,5.684971526170143,97.0398880426029,California,CA
2020-05-09,66,193.3758939415546,2539.9931606617583,0.0,13.592413480379404,0.0,4.040583028874353,0.0,0.0,0.0,0.0,8.021261194459244,0.0,2733.369054603313,0.0,105.579326304516,6.137253244005597,111.71657954852162,California,CA
2020-05-10,67,199.72281420707336,2662.7232493260476,0.0,13.64333261417545,0.0,3.9776829224204167,0.0,0.0,0.0,0.0,8.221942486478948,0.0,2862.446063533121,0.0,122.73008866428958,6.346920265518722,129.0770089298083,California,CA
2020-05-11,68,203.4938253511451,2767.4788837603337,0.0,13.625361155188612,0.0,3.98067816558489,0.0,0.0,0.0,0.0,8.29682356559078,0.0,2970.9727091114787,0.0,104.75563443428588,3.7710111440717653,108.52664557835763,California,CA
2020-05-12,69,207.81596123747994,2887.378467634196,0.0,13.610384939366245,0.0,4.040583028874353,0.0,0.0,0.0,0.0,8.527457289255215,0.0,3095.194428871676,0.0,119.89958387386241,4.322135886334835,124.22171976019725,California,CA
2020-05-13,70,213.08459396378828,2978.6225601535434,0.0,13.613380182530717,0.0,3.9357495181177917,0.0,0.0,0.0,0.0,8.788043444564384,0.0,3191.707154117332,0.0,91.24409251934725,5.268632726308368,96.51272524565562,California,CA
2020-05-14,71,219.14397088551758,3089.554385992973,0.0,13.94285693062277,0.0,3.965701949762524,0.0,0.0,0.0,0.0,9.081577274682758,0.0,3308.698356878491,0.0,110.93182583942962,6.059376921729294,116.99120276115892,California,CA
2020-05-15,72,224.4515417729641,3171.8726538821898,0.0,13.535503860254414,0.0,3.965701949762524,0.0,0.0,0.0,0.0,9.309215755182722,0.0,3396.3241956551547,0.0,82.3182678892171,5.307570887446519,87.62583877666361,California,CA
2020-05-16,73,230.01370832939085,3301.755383223242,0.0,13.250955759629461,0.0,3.932754274953318,0.0,0.0,0.0,0.0,9.59675909897215,0.0,3531.7690915526327,0.0,129.8827293410516,5.5621665564267415,135.44489589747835,California,CA
2020-05-17,74,236.14197584390303,3463.7111763694725,0.0,12.852588418754522,0.0,3.872849411663854,0.0,0.0,0.0,0.0,9.767487959347122,0.0,3699.8531522133753,0.0,161.9557931462307,6.128267514512178,168.08406066074286,California,CA
2020-05-18,75,240.90740771857986,3630.959564187327,0.0,13.152112735201845,0.0,3.9686971929269967,0.0,0.0,0.0,0.0,9.890292929090524,0.0,3871.866971905907,0.0,167.24838781785482,4.765431874676869,172.01381969253168,California,CA
2020-05-19,76,244.99591463808582,3766.5811794315096,0.0,13.068245926596594,0.0,3.914782815966479,0.0,0.0,0.0,0.0,9.986140710353666,0.0,4011.577094069595,0.0,135.62161524418227,4.0885069195059245,139.71012216368817,California,CA
2020-05-20,77,251.77115467612418,3882.023841476636,0.0,14.020733252899074,0.0,4.028602056216461,0.0,0.0,0.0,0.0,10.291655513129934,0.0,4133.79499615276,0.0,115.44266204512627,6.77524003803839,122.21790208316466,California,CA
2020-05-21,78,258.18097504809685,3998.4399575502157,0.0,14.182476383780626,0.0,3.923768545459899,0.0,0.0,0.0,0.0,10.609151288564092,0.0,4256.620932598313,0.0,116.41611607358007,6.409820371972659,122.82593644555271,California,CA
2020-05-22,79,264.9112864386681,4128.430515645188,0.0,14.263347949221403,0.0,3.944735247611211,0.0,0.0,0.0,0.0,10.872732687037736,0.0,4393.341802083857,0.0,129.99055809497264,6.730311390571292,136.72086948554391,California,CA
2020-05-23,80,271.46188323937105,4267.248055345864,0.0,13.005345820142658,0.0,3.929759031788845,0.0,0.0,0.0,0.0,11.106361653866646,0.0,4538.709938585234,0.0,138.81753970067516,6.5505968007029,145.36813650137805,California,CA
2020-05-24,81,277.6889937783108,4463.017148575833,0.0,12.879545607234782,0.0,3.938744761282265,0.0,0.0,0.0,0.0,11.304047702721876,0.0,4740.706142354144,0.0,195.7690932299687,6.227110538939793,201.99620376890846,California,CA
2020-05-25,82,283.22420314625737,4641.261074050469,0.0,12.89751706622162,0.0,3.89681135697964,0.0,0.0,0.0,0.0,11.366947809175812,0.0,4924.485277196725,0.0,178.24392547463597,5.535209367946483,183.77913484258247,California,CA
2020-05-26,83,289.73885702898656,4791.379666210701,0.0,13.191050896339997,0.0,4.1693784849467015,0.0,0.0,0.0,0.0,11.423857429300805,0.0,5081.118523239687,0.0,150.11859216023257,6.51465388272922,156.6332460429618,California,CA
2020-05-27,84,296.46916841955783,4905.950712494966,0.0,13.610384939366245,0.0,4.2143071324138,0.0,0.0,0.0,0.0,11.633524450813928,0.0,5202.419880914523,0.0,114.57104628426458,6.730311390571292,121.30135767483587,California,CA
2020-05-28,85,304.60724409743153,5058.552361238546,0.0,13.565456291899144,0.0,3.9686971929269967,0.0,0.0,0.0,0.0,11.900101092452044,0.0,5363.159605335978,0.0,152.60164874358085,8.1380756778737,160.73972442145455,California,CA
2020-05-29,86,311.1638313844634,5186.539101656486,0.0,13.221003327984729,0.0,3.9776829224204167,0.0,0.0,0.0,0.0,12.184649193076998,0.0,5497.70293304095,0.0,127.98674041794006,6.556587287031847,134.5433277049719,California,CA
2020-05-30,87,320.12559893256724,5336.675665275706,0.0,12.62494993825456,0.0,3.8129445483743902,0.0,0.0,0.0,0.0,12.448230591550642,0.0,5656.801264208273,0.0,150.1365636192194,8.961767548103829,159.09833116732324,California,CA
2020-05-31,88,331.2229748569405,5494.069703082444,0.0,12.972398145333452,0.0,3.965701949762524,0.0,0.0,0.0,0.0,12.618959451925614,0.0,5825.292677939385,0.0,157.394037806738,11.097375924373225,168.4914137311112,California,CA
2020-06-01,89,338.480449044459,5689.695024640518,0.0,12.753745394326906,0.0,3.8129445483743902,0.0,0.0,0.0,0.0,12.732778692175595,0.0,6028.175473684977,0.0,195.62532155807398,7.257474187518575,202.88279574559257,California,CA
2020-06-02,90,345.3814892954053,5859.537293038807,0.0,13.158103221530789,0.0,3.851882709512542,0.0,0.0,0.0,0.0,12.837612202932158,0.0,6204.918782334212,0.0,169.8422683982886,6.901040250946264,176.7433086492349,California,CA
2020-06-03,91,352.50118229735807,6031.242602685397,0.0,13.352794027221549,0.0,3.932754274953318,0.0,0.0,0.0,0.0,13.062255440267649,0.0,6383.743784982756,0.0,171.70530964659096,7.119693001952809,178.82500264854377,California,CA
2020-06-04,92,358.8510978060413,6178.779295237854,0.0,13.34380829772813,0.0,3.830916007361229,0.0,0.0,0.0,0.0,13.244965273300513,0.0,6537.630393043896,0.0,147.53669255245666,6.349915508683195,153.88660806113987,California,CA
2020-06-05,93,368.1183801569214,6336.622619519262,0.0,13.852999635688574,0.0,3.9926591382427827,0.0,0.0,0.0,0.0,13.433665592662324,0.0,6704.740999676184,0.0,157.84332428140897,9.267282350880096,167.11060663228906,California,CA
2020-06-06,94,377.4485626142554,6536.471233939244,0.0,13.556470562405728,0.0,3.938744761282265,0.0,0.0,0.0,0.0,13.655313586833344,0.0,6913.9197965534995,0.0,199.8486144199812,9.330182457334034,209.17879687731522,California,CA
2020-06-07,95,385.8232625021225,6689.594054993443,0.0,13.553475319241253,0.0,3.857873195841488,0.0,0.0,0.0,0.0,13.855994878853048,0.0,7075.417317495567,0.0,153.1228210541992,8.37469988786708,161.49752094206627,California,CA
2020-06-08,96,393.33233711545677,6888.672891920154,0.0,13.496565699116264,0.0,3.89681135697964,0.0,0.0,0.0,0.0,13.936866444293823,0.0,7282.005229035611,0.0,199.07883692671157,7.509074613334325,206.58791154004592,California,CA
2020-06-09,97,399.8320147823637,7047.076326673319,0.0,13.7271994227807,0.0,4.028602056216461,0.0,0.0,0.0,0.0,14.068657143530643,0.0,7446.9083414556835,0.0,158.40343475316544,6.499677666906855,164.90311242007232,California,CA
2020-03-10,0,0.25352923255433657,3.0000959185596496,0.021127436046194714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2536251511139866,0.0,0.19014692441575246,0.06338230813858414,0.25352923255433657,Colorado,CO
2020-03-11,1,0.591568209293452,5.302986447594874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.894554656888325,0.0,2.302890529035224,0.3380389767391154,2.6409295057743396,Colorado,CO
2020-03-12,2,0.9507346220787622,6.2959759417660255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.246710563844788,0.0,0.9929894941711517,0.3591664127853102,1.3521559069564617,Colorado,CO
2020-03-13,3,1.5211753953260196,11.07077648820603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.591951883532051,0.0,4.774800546440006,0.5704407732472574,5.345241319687263,Colorado,CO
2020-03-14,4,2.1338710406656665,12.887735988178775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021127436046194714,0.0,15.021607028844445,0.0,1.8169594999727454,0.6126956453396467,2.4296551453123922,Colorado,CO
2020-03-15,5,2.7676941220515077,13.246902400964087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021127436046194714,0.0,16.014596523015594,0.0,0.3591664127853102,0.6338230813858415,0.9929894941711517,Colorado,CO
2020-03-16,6,2.7676941220515077,13.246902400964087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021127436046194714,0.0,16.014596523015594,0.0,0.0,0.0,0.0,Colorado,CO
2020-03-17,7,3.3803897673911543,22.310572464781618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021127436046194714,0.0,25.690962232172776,0.0,9.063670063817533,0.6126956453396467,9.67636570915718,Colorado,CO
2020-03-18,8,3.8663207964536332,34.163064086696856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04225487209238943,0.0,38.02938488315049,0.0,11.852491621915236,0.48593102906247854,12.338422650977714,Colorado,CO
2020-03-19,9,4.563526185978059,44.621144929563236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04225487209238943,0.0,49.1846711155413,0.0,10.458080842866385,0.6972053895244256,11.155286232390809,Colorado,CO
2020-03-20,10,5.852299784795936,56.51589142357087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06338230813858414,0.0,62.368191208366795,0.0,11.894746494007626,1.2887735988178777,13.183520092825503,Colorado,CO
2020-03-21,11,7.669259284768683,70.07970536522788,0.0,0.0,0.9296071860325675,0.0,0.0,0.0,0.0,0.0,0.08450974418477886,0.9296071860325675,77.74896464999655,0.9296071860325675,13.563813941657008,1.8169594999727454,15.380773441629753,Colorado,CO
2020-03-22,12,10.03553212194249,86.09430188824346,0.0,1.183136418586904,1.035244366263541,0.0,0.0,0.0,0.0,0.0,0.10563718023097357,1.035244366263541,96.12983401018596,0.10563718023097357,16.014596523015594,2.366272837173808,18.380869360189404,Colorado,CO
2020-03-23,13,12.486314703301078,102.3624276438134,0.0,1.563430267418409,1.2253912906792934,0.0,0.0,0.0,0.0,0.0,0.12676461627716828,1.2253912906792934,114.84874234711448,0.19014692441575246,16.26812575556993,2.450782581358587,18.718908336928518,Colorado,CO
2020-03-24,14,15.211753953260196,116.2854079982557,0.0,2.450782581358587,1.5211753953260196,0.0,0.0,0.0,0.0,0.0,0.147892052323363,1.5211753953260196,131.49716195151592,0.295784104646726,13.922980354442318,2.7254392499591185,16.648419604401436,Colorado,CO
